102,102,102,102,0,0,0,0,0,0,0,0,0,152,153,138,139,172,173,138,139,152,153,0,0,248,249,0,0,0,0,0,0,0,0,0,102,102,102,102
102,102,102,102,0,0,0,0,0,12,13,18,19,28,29,2,3,24,25,0,0,40,41,36,37,18,19,2,3,24,25,0,0,0,0,0,102,102,102,102
102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102
102,102,102,0,98,99,98,99,0,0,0,0,0,0,0,0,0,98,99,98,99,98,99,0,0,0,0,0,0,0,0,0,98,99,98,99,0,102,102,102
102,102,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,56,56,56,56,56,56,102,102
54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55
0,72,73,74,75,76,77,78,79,0,0,0,0,0,0,0,72,73,74,75,76,77,78,79,0,0,0,0,0,0,0,72,73,74,75,76,77,78,79,0
0,0,81,82,83,84,85,86,87,0,0,0,0,0,0,0,0,81,82,83,84,85,86,87,0,0,0,0,0,0,0,0,81,82,83,84,85,86,87,0
0,0,95,90,91,92,93,94,0,0,0,0,0,0,0,0,0,95,90,91,92,93,94,0,0,0,0,0,0,0,0,0,95,90,91,92,93,94,0,0
0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0
0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0
0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0
