16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,92,92,92,92,92,92,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,8,11
16,17,6,3,4,5,4,5,4,5,4,5,4,5,14,15,10,9,48,48,48,48,10,11,14,15,4,5,4,5,4,5,4,5,4,5,16,17,6,7
16,17,6,7,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,55,48,48,48,16,17,6,7
16,17,6,7,48,48,48,55,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,16,17,6,7
16,17,6,7,48,48,48,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,48,48,48,16,17,6,7
16,17,6,7,48,48,48,63,63,42,43,54,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,54,42,43,63,63,48,48,48,16,17,6,7
16,17,6,7,48,48,48,63,63,42,43,54,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,54,42,43,63,63,48,48,48,16,17,6,7
16,17,6,7,48,48,48,63,63,63,63,63,63,63,63,63,63,63,48,48,48,48,63,63,63,63,63,63,63,63,63,63,63,48,48,48,16,17,6,7
16,17,6,7,49,48,48,48,48,48,48,48,48,48,54,0,0,54,48,48,48,48,63,63,42,43,54,48,48,48,48,48,48,48,48,48,16,17,6,7
16,17,6,7,146,49,48,48,48,48,48,48,48,48,54,0,0,54,48,48,48,48,63,63,42,43,54,48,48,48,48,48,48,48,48,48,16,17,6,7
16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,6,7
10,11,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,8,9
