16,17,16,17,16,17,16,17,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,8,11
16,17,2,3,4,5,62,5,4,5,4,15,4,5,4,5,4,5,62,5,4,5,4,5,4,5,4,15,4,5,4,5,4,5,4,5,16,17,6,7
16,17,6,7,32,33,62,0,0,0,0,0,0,0,49,146,146,146,62,146,146,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,6,7
16,17,6,7,0,0,62,0,0,0,0,62,62,62,62,62,62,62,62,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,6,7
16,17,6,7,0,0,0,0,0,0,49,62,146,49,0,0,0,0,0,0,0,0,0,0,62,62,62,62,62,62,16,17,52,53,52,53,16,17,6,7
16,17,6,7,0,0,0,0,0,49,146,62,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,49,16,17,20,21,22,23,16,17,6,7
16,17,6,7,0,0,0,0,0,49,146,62,0,0,0,0,0,0,0,0,49,49,49,49,49,0,0,62,0,49,16,17,6,7,0,0,16,17,6,7
16,17,6,7,49,0,0,0,0,0,49,62,0,0,0,0,0,0,0,49,146,146,146,146,49,0,0,0,0,49,16,17,6,7,0,0,16,17,6,7
16,17,6,7,146,49,62,49,0,0,0,0,0,0,0,0,0,62,62,62,62,62,62,146,49,49,49,49,49,49,16,17,6,7,0,0,16,17,6,7
16,17,6,7,146,146,62,146,49,0,0,0,0,0,0,0,0,0,49,146,146,146,62,146,146,146,146,146,146,146,16,17,6,7,80,81,16,17,6,7
16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,6,7
10,11,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,8,9
