102,102,102,102,0,0,0,0,0,0,0,0,0,152,153,138,139,172,173,138,139,152,153,0,0,242,243,0,0,0,0,0,0,0,0,0,102,102,102,102
102,102,102,102,0,0,0,0,0,38,39,32,33,18,19,22,23,10,11,38,39,0,0,2,3,36,37,10,11,0,0,0,0,0,0,0,102,102,102,102
102,102,102,102,0,0,0,0,0,0,0,0,0,0,38,39,40,41,18,19,28,29,22,23,50,51,0,0,0,0,0,0,0,0,0,0,102,102,102,102
102,102,102,0,0,0,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,99,0,0,0,102,102,102
102,102,0,0,96,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,96,0,0,0,102,102
54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55,54,55
101,101,54,55,54,55,54,55,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,54,55,54,55,54,55,101,101
0,0,106,55,54,55,54,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,55,54,55,54,107,0,0
0,0,0,106,54,55,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,54,55,107,0,0,0
0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0
0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0
0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,0,0,0,0
